;AIR LIQUIDE;AIRBUS;ALSTOM;AXA;BNP PARIBAS;BOUYGUES;CAPGEMINI;CARREFOUR;CREDIT AGRICOLE SA;DANONE;DASSAULT SYSTEMES;ENGIE;ESSILORLUXOTTICA;EUROFINS SCIENTIFIC;HERMES INTL;KERING;L'OREAL;LEGRAND;LVMH;MICHELIN;ORANGE;PERNOD RICARD;PUBLICIS GROUPE;RENAULT;SAFRAN;ARCELORMITTAL;UNIBAIL-RODAMCO-WESTFIELD;SAINT-GOBAIN;SANOFI;SCHNEIDER ELECTRIC;SOCIETE GENERALE;STELLANTIS;STMICROELECTRONICS;TELEPERFORMANCE;THALES;TOTALENERGIES;VEOLIA;VINCI;VIVENDI;WORLDLINE
12:50:37;133.620;113.320;22.350;26.440;50.660;29.830;163.050;16.295;9.685;49.120;33.945;13.494;164.600;67.260;1 361.000;510.900;325.750;73.620;659.400;26.195;9.792;180.700;59.840;31.000;113.480;24.110;48.715;42.175;85.780;132.400;23.890;13.632;32.960;258.900;124.450;57.520;23.710;94.180;8.514;44.370
12:50:48;133.620;113.340;22.350;26.440;50.660;29.830;163.050;16.295;9.685;49.120;33.970;13.492;164.600;67.260;1 361.000;511.000;325.700;73.620;659.400;26.195;9.793;180.700;59.840;31.000;113.480;24.110;48.715;42.175;85.760;132.400;23.890;13.632;32.960;258.900;124.450;57.510;23.710;94.180;8.514;44.380
12:50:58;133.620;113.340;22.350;26.445;50.660;29.830;163.050;16.295;9.685;49.125;33.965;13.492;164.600;67.260;1 361.000;511.000;325.700;73.620;659.300;26.195;9.795;180.700;59.840;30.995;113.500;24.110;48.715;42.175;85.760;132.420;23.890;13.632;32.965;258.900;124.450;57.510;23.710;94.190;8.514;44.380
12:51:09;133.620;113.320;22.340;26.450;50.670;29.830;163.050;16.295;9.686;49.125;33.965;13.492;164.600;67.260;1 361.000;511.000;325.750;73.620;659.200;26.195;9.795;180.700;59.840;30.995;113.500;24.110;48.715;42.175;85.760;132.420;23.895;13.632;32.965;258.900;124.500;57.520;23.710;94.190;8.514;44.380
12:51:19;133.620;113.340;22.340;26.450;50.670;29.840;163.050;16.295;9.686;49.130;33.950;13.496;164.600;67.260;1 361.000;511.000;325.750;73.660;659.400;26.195;9.795;180.700;59.860;31.010;113.500;24.110;48.715;42.175;85.780;132.420;23.895;13.636;32.965;258.900;124.500;57.520;23.730;94.190;8.514;44.380
12:51:30;133.600;113.360;22.340;26.450;50.670;29.840;163.050;16.295;9.686;49.130;33.950;13.496;164.600;67.260;1 361.000;511.100;325.750;73.720;659.400;26.195;9.795;180.700;59.860;31.010;113.520;24.115;48.755;42.175;85.780;132.440;23.895;13.636;32.955;258.900;124.500;57.520;23.730;94.190;8.514;44.380
12:51:40;133.620;113.340;22.340;26.450;50.670;29.840;163.050;16.295;9.686;49.130;33.950;13.494;164.600;67.260;1 361.000;511.200;325.800;73.680;659.400;26.195;9.793;180.700;59.860;31.010;113.520;24.115;48.755;42.175;85.780;132.440;23.890;13.636;32.955;258.900;124.500;57.520;23.730;94.190;8.514;44.380
12:51:51;133.620;113.340;22.340;26.450;50.670;29.840;163.050;16.295;9.686;49.130;33.950;13.494;164.600;67.260;1 361.000;511.200;325.800;73.680;659.400;26.195;9.793;180.700;59.860;31.010;113.480;24.115;48.755;42.175;85.780;132.440;23.890;13.634;32.955;258.900;124.500;57.520;23.730;94.190;8.514;44.380
12:52:01;133.620;113.340;22.340;26.450;50.670;29.840;163.050;16.295;9.686;49.135;33.960;13.494;164.600;67.260;1 361.000;511.200;325.750;73.660;659.400;26.195;9.793;180.700;59.860;31.010;113.480;24.115;48.750;42.175;85.770;132.440;23.890;13.634;32.955;258.900;124.550;57.520;23.730;94.190;8.514;44.380
12:52:12;133.600;113.340;22.340;26.450;50.650;29.840;163.050;16.300;9.686;49.135;33.960;13.494;164.600;67.260;1 361.000;511.200;325.750;73.660;659.400;26.195;9.793;180.700;59.860;31.010;113.480;24.115;48.750;42.175;85.770;132.440;23.890;13.632;32.945;258.800;124.500;57.520;23.730;94.190;8.514;44.380
12:52:22;133.600;113.340;22.330;26.450;50.660;29.840;163.050;16.300;9.684;49.130;33.975;13.494;164.600;67.300;1 361.000;511.200;325.750;73.660;659.400;26.195;9.792;180.700;59.860;31.010;113.480;24.115;48.750;42.170;85.770;132.440;23.890;13.632;32.945;258.800;124.500;57.520;23.730;94.190;8.514;44.380
12:52:33;133.600;113.320;22.330;26.450;50.660;29.840;163.050;16.300;9.685;49.130;33.975;13.490;164.650;67.300;1 361.000;511.100;325.750;73.660;659.200;26.195;9.792;180.750;59.860;31.005;113.480;24.115;48.750;42.170;85.760;132.440;23.890;13.628;32.950;258.800;124.500;57.520;23.730;94.180;8.512;44.380
12:52:43;133.600;113.320;22.340;26.450;50.660;29.840;163.050;16.290;9.684;49.130;33.975;13.490;164.650;67.300;1 360.500;511.100;325.750;73.660;659.100;26.195;9.792;180.750;59.860;30.995;113.460;24.115;48.750;42.150;85.760;132.440;23.890;13.630;32.950;258.800;124.500;57.530;23.730;94.180;8.512;44.380
12:52:54;133.600;113.320;22.340;26.450;50.660;29.840;163.050;16.295;9.684;49.130;33.965;13.490;164.650;67.300;1 360.500;511.000;325.650;73.660;659.000;26.195;9.792;180.750;59.860;30.995;113.460;24.110;48.750;42.150;85.760;132.440;23.890;13.632;32.945;258.800;124.500;57.550;23.730;94.190;8.512;44.380
12:53:04;133.600;113.320;22.340;26.445;50.660;29.840;163.050;16.300;9.684;49.130;33.970;13.490;164.650;67.300;1 360.500;511.000;325.650;73.660;659.000;26.195;9.795;180.750;59.860;30.995;113.440;24.110;48.750;42.145;85.770;132.420;23.890;13.632;32.945;258.800;124.500;57.550;23.730;94.200;8.512;44.380
12:53:15;133.580;113.320;22.340;26.445;50.660;29.840;163.050;16.300;9.684;49.120;33.985;13.490;164.650;67.300;1 360.500;511.000;325.700;73.660;659.000;26.180;9.795;180.750;59.860;30.995;113.440;24.110;48.750;42.140;85.770;132.420;23.890;13.632;32.945;258.800;124.500;57.550;23.730;94.200;8.512;44.380
12:53:25;133.580;113.240;22.340;26.445;50.660;29.840;163.050;16.300;9.683;49.120;33.980;13.486;164.650;67.300;1 360.500;511.000;325.750;73.660;659.100;26.180;9.793;180.750;59.860;30.995;113.440;24.110;48.750;42.140;85.770;132.420;23.890;13.632;32.945;259.000;124.500;57.550;23.730;94.200;8.514;44.380
12:53:35;133.580;113.300;22.340;26.445;50.660;29.840;163.050;16.300;9.683;49.120;33.980;13.484;164.650;67.300;1 360.500;511.200;325.750;73.660;659.200;26.180;9.792;180.750;59.860;30.995;113.460;24.115;48.760;42.140;85.770;132.420;23.890;13.630;32.945;259.000;124.500;57.570;23.730;94.200;8.514;44.380
12:53:46;133.580;113.320;22.360;26.440;50.670;29.830;163.250;16.295;9.687;49.140;33.920;13.498;164.700;67.240;1 361.500;511.300;325.950;73.500;659.400;26.195;9.790;180.750;59.840;31.000;113.480;24.125;48.720;42.155;85.840;132.460;23.895;13.630;32.970;258.400;124.500;57.560;23.710;94.170;8.512;44.390
12:53:57;133.600;113.340;22.340;26.445;50.660;29.840;163.050;16.300;9.683;49.115;33.990;13.486;164.650;67.300;1 361.000;511.200;325.750;73.660;659.400;26.195;9.791;180.700;59.860;31.005;113.500;24.100;48.740;42.140;85.770;132.420;23.890;13.632;32.955;259.000;124.500;57.550;23.730;94.210;8.514;44.360
12:54:07;133.640;113.360;22.350;26.445;50.660;29.840;163.050;16.305;9.684;49.115;33.990;13.490;164.650;67.320;1 361.000;511.200;325.750;73.660;659.400;26.195;9.791;180.700;59.860;31.005;113.500;24.100;48.740;42.150;85.770;132.520;23.890;13.634;32.960;259.000;124.500;57.560;23.730;94.210;8.514;44.360
12:54:18;133.640;113.360;22.350;26.445;50.660;29.840;163.050;16.305;9.684;49.120;33.990;13.492;164.650;67.320;1 361.000;511.200;325.750;73.680;659.400;26.195;9.791;180.700;59.860;31.005;113.500;24.100;48.740;42.150;85.770;132.520;23.890;13.634;32.955;258.900;124.500;57.560;23.730;94.210;8.514;44.360
12:54:28;133.640;113.360;22.370;26.443;50.660;29.840;163.050;16.305;9.687;49.115;33.985;13.492;164.650;67.320;1 361.000;511.200;325.750;73.700;659.400;26.195;9.792;180.750;59.860;31.005;113.500;24.100;48.740;42.155;85.770;132.520;23.895;13.634;32.955;258.900;124.500;57.560;23.730;94.210;8.514;44.360
12:54:39;133.680;113.360;22.370;26.460;50.680;29.840;163.100;16.310;9.689;49.130;33.985;13.496;164.650;67.320;1 361.000;511.200;325.750;73.700;659.500;26.200;9.793;180.750;59.860;31.005;113.480;24.105;48.740;42.165;85.740;132.560;23.905;13.636;32.955;258.900;124.500;57.600;23.740;94.230;8.514;44.360
12:54:50;133.640;113.340;22.370;26.460;50.680;29.840;163.100;16.310;9.689;49.130;33.985;13.492;164.650;67.340;1 361.000;511.300;325.750;73.700;659.400;26.200;9.793;180.750;59.860;31.005;113.480;24.115;48.740;42.165;85.740;132.520;23.905;13.636;32.965;258.900;124.500;57.590;23.740;94.230;8.514;44.360
12:55:00;133.640;113.340;22.360;26.455;50.670;29.840;163.050;16.310;9.687;49.130;33.985;13.492;164.700;67.320;1 361.000;511.300;325.700;73.700;659.100;26.200;9.793;180.750;59.860;31.005;113.480;24.125;48.740;42.165;85.710;132.540;23.900;13.636;32.960;258.800;124.500;57.590;23.740;94.230;8.514;44.360
12:55:11;133.620;113.320;22.360;26.450;50.670;29.840;163.000;16.310;9.685;49.115;33.970;13.492;164.650;67.320;1 360.500;511.100;325.700;73.680;658.900;26.195;9.792;180.650;59.840;31.005;113.460;24.125;48.740;42.165;85.720;132.540;23.900;13.634;32.955;258.800;124.500;57.600;23.740;94.220;8.514;44.360
12:55:21;133.620;113.320;22.360;26.450;50.670;29.840;163.000;16.310;9.685;49.115;33.970;13.492;164.650;67.300;1 360.500;511.000;325.700;73.680;658.800;26.195;9.792;180.650;59.840;31.005;113.460;24.130;48.740;42.165;85.720;132.540;23.895;13.634;32.950;258.700;124.500;57.580;23.740;94.220;8.514;44.360
12:55:32;133.620;113.320;22.360;26.450;50.670;29.840;163.000;16.310;9.685;49.115;33.970;13.492;164.650;67.300;1 360.500;511.000;325.700;73.680;658.800;26.195;9.792;180.650;59.840;30.995;113.460;24.130;48.775;42.165;85.710;132.540;23.895;13.632;32.950;258.700;124.500;57.570;23.740;94.220;8.514;44.360
12:55:43;133.580;113.320;22.360;26.450;50.670;29.840;163.000;16.315;9.684;49.115;33.955;13.492;164.650;67.300;1 360.500;511.000;325.700;73.680;658.800;26.195;9.793;180.650;59.840;31.005;113.460;24.130;48.775;42.165;85.710;132.540;23.895;13.634;32.950;258.700;124.500;57.580;23.730;94.220;8.514;44.360
12:55:53;133.580;113.340;22.360;26.450;50.660;29.840;163.000;16.315;9.684;49.115;33.960;13.492;164.650;67.300;1 360.500;511.000;325.700;73.700;658.800;26.195;9.792;180.650;59.840;31.000;113.460;24.135;48.775;42.165;85.710;132.520;23.895;13.636;32.955;258.700;124.500;57.580;23.730;94.220;8.514;44.360
12:56:04;133.580;113.360;22.360;26.450;50.660;29.840;163.000;16.315;9.684;49.115;33.965;13.492;164.650;67.300;1 360.500;511.000;325.450;73.680;658.800;26.195;9.792;180.650;59.840;31.005;113.460;24.135;48.780;42.165;85.720;132.520;23.895;13.636;32.950;258.700;124.500;57.580;23.730;94.220;8.514;44.360
12:56:14;133.580;113.360;22.360;26.450;50.670;29.840;163.000;16.315;9.686;49.115;33.960;13.490;164.650;67.340;1 360.500;511.000;325.450;73.680;658.800;26.195;9.792;180.650;59.840;31.005;113.460;24.125;48.780;42.165;85.720;132.540;23.900;13.636;32.960;258.700;124.500;57.580;23.730;94.230;8.514;44.360
12:56:25;133.580;113.360;22.360;26.450;50.670;29.840;163.000;16.315;9.686;49.115;33.960;13.494;164.650;67.340;1 360.500;511.200;325.500;73.760;658.800;26.195;9.792;180.650;59.840;31.005;113.460;24.125;48.780;42.170;85.720;132.540;23.905;13.636;32.960;258.700;124.500;57.570;23.730;94.230;8.514;44.360
12:56:36;133.540;113.360;22.360;26.445;50.670;29.840;163.000;16.315;9.687;49.115;33.960;13.494;164.650;67.380;1 360.500;511.300;325.550;73.780;658.700;26.195;9.792;180.650;59.840;30.995;113.460;24.135;48.780;42.170;85.720;132.540;23.905;13.636;32.960;258.700;124.500;57.570;23.730;94.250;8.514;44.360
12:56:46;133.520;113.360;22.360;26.445;50.670;29.840;163.000;16.310;9.688;49.120;33.970;13.494;164.600;67.380;1 360.500;511.200;325.600;73.780;658.700;26.195;9.792;180.650;59.840;30.995;113.480;24.135;48.755;42.170;85.740;132.540;23.900;13.638;32.965;258.700;124.500;57.570;23.720;94.240;8.514;44.370
12:56:57;133.560;113.360;22.360;26.445;50.680;29.840;163.000;16.310;9.688;49.115;33.970;13.494;164.600;67.380;1 360.500;511.200;325.600;73.780;658.700;26.195;9.795;180.650;59.860;30.995;113.480;24.125;48.755;42.170;85.740;132.540;23.900;13.636;32.965;258.700;124.500;57.570;23.720;94.250;8.514;44.370
12:57:07;133.520;113.360;22.360;26.445;50.680;29.840;163.000;16.310;9.688;49.110;33.970;13.500;164.600;67.340;1 360.500;511.200;325.650;73.740;658.600;26.195;9.795;180.650;59.860;31.000;113.480;24.135;48.745;42.160;85.760;132.520;23.900;13.634;32.965;258.700;124.500;57.570;23.720;94.230;8.514;44.370
12:57:18;133.520;113.360;22.360;26.445;50.680;29.830;162.950;16.310;9.688;49.110;33.970;13.500;164.600;67.340;1 360.500;511.200;325.650;73.720;658.600;26.195;9.793;180.650;59.860;31.000;113.480;24.135;48.745;42.160;85.760;132.540;23.900;13.632;32.965;258.700;124.450;57.560;23.720;94.230;8.514;44.360
12:57:29;133.500;113.360;22.360;26.445;50.680;29.830;162.950;16.310;9.688;49.110;33.960;13.502;164.600;67.340;1 360.000;511.200;325.600;73.680;658.600;26.195;9.793;180.650;59.840;31.000;113.480;24.135;48.745;42.155;85.750;132.500;23.905;13.632;32.965;258.700;124.450;57.560;23.720;94.230;8.514;44.360
12:57:39;133.520;113.360;22.350;26.445;50.670;29.830;162.950;16.310;9.686;49.110;33.970;13.500;164.600;67.300;1 360.000;511.200;325.550;73.680;658.600;26.200;9.793;180.650;59.840;31.000;113.480;24.130;48.730;42.150;85.750;132.500;23.905;13.634;32.965;258.700;124.450;57.560;23.720;94.230;8.514;44.360
12:57:50;133.520;113.360;22.350;26.445;50.670;29.830;162.950;16.310;9.686;49.110;33.975;13.500;164.600;67.300;1 360.000;511.300;325.500;73.680;658.600;26.200;9.793;180.650;59.840;31.000;113.480;24.130;48.730;42.150;85.750;132.500;23.905;13.634;32.965;258.700;124.450;57.560;23.720;94.230;8.514;44.360
12:58:00;133.520;113.360;22.350;26.445;50.670;29.830;162.950;16.315;9.686;49.110;33.970;13.500;164.600;67.300;1 360.000;511.300;325.550;73.640;658.600;26.200;9.793;180.650;59.840;31.000;113.480;24.130;48.730;42.150;85.750;132.480;23.905;13.634;32.965;258.700;124.450;57.560;23.720;94.230;8.514;44.360
12:58:11;133.580;113.340;22.340;26.445;50.660;29.840;163.050;16.300;9.683;49.115;33.990;13.484;164.650;67.300;1 360.500;511.200;325.750;73.660;659.200;26.180;9.791;180.750;59.860;30.995;113.500;24.105;48.740;42.140;85.770;132.420;23.890;13.630;32.950;259.000;124.500;57.560;23.730;94.190;8.514;44.380
12:58:21;133.520;113.360;22.350;26.440;50.680;29.830;163.000;16.315;9.687;49.105;33.970;13.498;164.600;67.300;1 360.000;511.300;325.550;73.640;658.800;26.200;9.797;180.650;59.840;31.000;113.480;24.115;48.750;42.150;85.780;132.480;23.910;13.640;32.955;258.700;124.550;57.540;23.720;94.210;8.516;44.360
12:58:32;133.520;113.340;22.350;26.440;50.680;29.830;163.000;16.315;9.687;49.105;33.970;13.496;164.600;67.300;1 360.000;511.300;325.550;73.640;658.800;26.200;9.798;180.650;59.840;31.000;113.460;24.115;48.750;42.150;85.790;132.480;23.905;13.642;32.955;258.700;124.550;57.540;23.720;94.210;8.516;44.360
12:58:42;133.500;113.340;22.350;26.440;50.680;29.830;163.000;16.310;9.687;49.100;33.970;13.492;164.600;67.300;1 360.000;511.300;325.500;73.640;658.700;26.200;9.798;180.650;59.820;31.000;113.440;24.115;48.750;42.150;85.790;132.480;23.905;13.642;32.950;258.700;124.550;57.540;23.720;94.210;8.516;44.360
12:58:53;133.500;113.300;22.350;26.440;50.680;29.830;163.000;16.310;9.688;49.100;33.950;13.492;164.600;67.280;1 359.000;511.400;325.500;73.640;658.600;26.200;9.798;180.650;59.820;31.035;113.440;24.115;48.750;42.140;85.830;132.480;23.910;13.644;32.950;258.700;124.550;57.540;23.720;94.210;8.516;44.360
12:59:03;133.500;113.300;22.380;26.440;50.700;29.830;163.000;16.310;9.691;49.100;33.950;13.492;164.600;67.280;1 359.000;511.400;325.450;73.640;658.600;26.200;9.798;180.650;59.820;31.035;113.440;24.110;48.750;42.140;85.790;132.480;23.915;13.644;32.950;258.700;124.550;57.540;23.720;94.210;8.518;44.360
12:59:14;133.500;113.300;22.380;26.450;50.700;29.830;163.000;16.310;9.691;49.095;33.950;13.494;164.600;67.280;1 359.000;511.400;325.450;73.640;658.400;26.200;9.798;180.650;59.820;31.035;113.460;24.110;48.765;42.160;85.800;132.480;23.920;13.644;32.950;258.700;124.550;57.550;23.720;94.210;8.518;44.360
12:59:24;133.520;113.300;22.380;26.450;50.700;29.830;163.000;16.310;9.692;49.085;33.950;13.494;164.600;67.280;1 359.000;511.400;325.450;73.660;658.400;26.220;9.798;180.650;59.820;31.050;113.440;24.110;48.755;42.160;85.800;132.500;23.920;13.644;32.950;258.700;124.550;57.560;23.720;94.210;8.518;44.360
12:59:35;133.520;113.320;22.380;26.450;50.700;29.830;163.000;16.310;9.689;49.090;33.965;13.498;164.500;67.320;1 359.000;511.500;325.500;73.660;658.700;26.210;9.797;180.650;59.820;31.050;113.460;24.110;48.755;42.160;85.800;132.500;23.915;13.646;32.965;258.700;124.550;57.550;23.720;94.210;8.518;44.360
12:59:45;133.540;113.320;22.380;26.455;50.690;29.830;163.000;16.310;9.690;49.085;33.965;13.496;164.500;67.320;1 359.000;511.600;325.550;73.660;658.600;26.210;9.797;180.650;59.820;31.035;113.460;24.095;48.755;42.165;85.810;132.500;23.910;13.644;32.960;258.700;124.550;57.550;23.720;94.210;8.518;44.370
12:59:56;133.500;113.320;22.390;26.455;50.690;29.830;163.000;16.310;9.687;49.080;33.955;13.492;164.500;67.320;1 359.000;511.300;325.500;73.600;658.600;26.205;9.796;180.600;59.820;31.035;113.460;24.095;48.755;42.155;85.740;132.480;23.910;13.644;32.960;258.700;124.550;57.550;23.720;94.200;8.518;44.370
13:00:06;133.480;113.300;22.370;26.450;50.690;29.830;162.950;16.310;9.686;49.060;33.920;13.484;164.350;67.260;1 357.500;510.900;325.400;73.600;658.000;26.195;9.796;180.550;59.820;31.030;113.420;24.095;48.740;42.125;85.750;132.400;23.910;13.644;32.945;258.400;124.450;57.550;23.690;94.180;8.516;44.350
13:00:16;133.480;113.280;22.370;26.445;50.680;29.820;162.850;16.305;9.685;49.045;33.910;13.484;164.300;67.240;1 357.500;510.900;325.300;73.580;658.200;26.195;9.795;180.550;59.800;31.000;113.420;24.095;48.745;42.125;85.750;132.380;23.910;13.644;32.935;258.300;124.450;57.550;23.690;94.160;8.514;44.350
13:00:27;133.480;113.280;22.360;26.450;50.680;29.820;162.850;16.305;9.685;49.045;33.910;13.486;164.300;67.240;1 357.500;510.900;325.400;73.540;658.200;26.190;9.797;180.550;59.800;30.995;113.420;24.100;48.745;42.115;85.790;132.380;23.905;13.644;32.935;258.300;124.450;57.550;23.690;94.160;8.514;44.350
13:00:37;133.480;113.300;22.360;26.450;50.680;29.820;162.800;16.305;9.685;49.045;33.910;13.488;164.300;67.260;1 358.000;510.900;325.450;73.580;658.100;26.190;9.797;180.550;59.800;30.995;113.420;24.095;48.745;42.130;85.820;132.460;23.910;13.642;32.935;258.400;124.450;57.550;23.690;94.160;8.514;44.350
13:00:48;133.500;113.300;22.370;26.450;50.690;29.820;162.850;16.305;9.689;49.055;33.910;13.488;164.350;67.260;1 358.000;511.000;325.450;73.580;658.300;26.190;9.797;180.550;59.800;30.995;113.420;24.085;48.745;42.130;85.840;132.460;23.910;13.642;32.960;258.400;124.450;57.560;23.690;94.160;8.514;44.350
13:00:58;133.500;113.340;22.370;26.450;50.700;29.830;162.850;16.305;9.690;49.055;33.920;13.490;164.350;67.260;1 358.000;511.000;325.500;73.600;658.400;26.190;9.795;180.550;59.800;30.995;113.420;24.090;48.745;42.130;85.840;132.440;23.910;13.642;32.960;258.400;124.450;57.550;23.690;94.160;8.514;44.350
13:01:09;133.500;113.320;22.370;26.450;50.700;29.830;162.850;16.305;9.690;49.055;33.920;13.488;164.400;67.260;1 358.000;511.000;325.500;73.600;658.400;26.190;9.796;180.550;59.800;30.995;113.420;24.090;48.760;42.145;85.840;132.440;23.910;13.642;32.955;258.500;124.450;57.550;23.690;94.160;8.514;44.350
13:01:19;133.480;113.320;22.370;26.450;50.690;29.830;162.850;16.305;9.690;49.055;33.920;13.486;164.400;67.260;1 358.000;511.100;325.500;73.600;658.400;26.190;9.798;180.550;59.800;30.995;113.420;24.090;48.760;42.140;85.850;132.440;23.910;13.642;32.955;258.500;124.500;57.550;23.690;94.160;8.514;44.320
13:01:30;133.480;113.340;22.370;26.455;50.690;29.830;162.850;16.305;9.689;49.055;33.920;13.488;164.400;67.260;1 358.000;511.100;325.500;73.600;658.300;26.190;9.800;180.550;59.800;30.995;113.420;24.090;48.745;42.140;85.850;132.440;23.910;13.642;32.955;258.500;124.500;57.560;23.690;94.190;8.514;44.320
13:01:40;133.480;113.360;22.370;26.455;50.690;29.830;162.850;16.305;9.688;49.065;33.920;13.488;164.350;67.260;1 358.000;511.300;325.500;73.600;658.200;26.190;9.801;180.550;59.800;30.990;113.420;24.095;48.745;42.140;85.850;132.420;23.910;13.642;32.955;258.600;124.500;57.560;23.690;94.200;8.514;44.310
13:01:51;133.480;113.340;22.370;26.455;50.690;29.830;162.850;16.305;9.689;49.065;33.920;13.486;164.350;67.260;1 358.000;511.200;325.450;73.600;658.200;26.190;9.801;180.550;59.800;30.990;113.440;24.095;48.745;42.140;85.850;132.400;23.910;13.642;32.955;258.600;124.500;57.560;23.690;94.170;8.514;44.310
13:02:01;133.480;113.320;22.370;26.455;50.690;29.830;162.850;16.305;9.689;49.065;33.920;13.486;164.350;67.260;1 358.000;511.200;325.450;73.600;658.000;26.190;9.801;180.550;59.800;30.990;113.440;24.095;48.745;42.140;85.850;132.400;23.910;13.642;32.955;258.500;124.500;57.560;23.690;94.170;8.512;44.310
13:02:12;133.480;113.320;22.360;26.455;50.690;29.830;162.850;16.315;9.689;49.065;33.920;13.486;164.350;67.260;1 358.000;511.200;325.450;73.580;657.900;26.190;9.801;180.550;59.800;30.990;113.440;24.110;48.740;42.140;85.860;132.400;23.910;13.640;32.955;258.500;124.500;57.570;23.690;94.170;8.512;44.310
